state1,state2,Scientific Name,FIPS,County,questionable,rarity
MS,Mississippi,Quercus margarettae,28071,Lafayette,,common
MS,Mississippi,Quercus michauxii,28071,Lafayette,,common
MS,Mississippi,Quercus phellos,28071,Lafayette,,common
MS,Mississippi,Quercus shumardii,28071,Lafayette,,common
MS,Mississippi,Quercus stellata,28071,Lafayette,,common
MS,Mississippi,Quercus velutina,28071,Lafayette,,common
MS,Mississippi,Quercus hemisphaerica,28073,Lamar,,common
MS,Mississippi,Quercus margarettae,28073,Lamar,,common
MS,Mississippi,Quercus michauxii,28073,Lamar,,common
MS,Mississippi,Quercus stellata,28073,Lamar,,common
MS,Mississippi,Quercus hemisphaerica,28075,Lauderdale,,common
MS,Mississippi,Quercus margarettae,28075,Lauderdale,,common
MS,Mississippi,Quercus michauxii,28075,Lauderdale,,common
MS,Mississippi,Quercus phellos,28075,Lauderdale,,common
MS,Mississippi,Quercus shumardii,28075,Lauderdale,,common
MS,Mississippi,Quercus stellata,28075,Lauderdale,,common
MS,Mississippi,Quercus velutina,28075,Lauderdale,,common
MS,Mississippi,Quercus virginiana,28075,Lauderdale,,common
MS,Mississippi,Quercus hemisphaerica,28077,Lawrence,,common
MS,Mississippi,Quercus michauxii,28077,Lawrence,,common
MS,Mississippi,Quercus stellata,28077,Lawrence,,common
MS,Mississippi,Quercus hemisphaerica,28079,Leake,,common
MS,Mississippi,Quercus michauxii,28079,Leake,,common
MS,Mississippi,Quercus shumardii,28079,Leake,,common
MS,Mississippi,Quercus stellata,28079,Leake,,common
MS,Mississippi,Quercus velutina,28079,Leake,,common
MS,Mississippi,Quercus phellos,28081,Lee,,common
MS,Mississippi,Quercus stellata,28081,Lee,,common
MS,Mississippi,Quercus velutina,28081,Lee,,common
MS,Mississippi,Quercus michauxii,28083,Leflore,,common
MS,Mississippi,Quercus phellos,28083,Leflore,,common
MS,Mississippi,Quercus shumardii,28083,Leflore,,common
MS,Mississippi,Quercus michauxii,28085,Lincoln,,common
MS,Mississippi,Quercus phellos,28085,Lincoln,,common
MS,Mississippi,Quercus stellata,28085,Lincoln,,common
MS,Mississippi,Quercus velutina,28085,Lincoln,,common
MS,Mississippi,Quercus hemisphaerica,28087,Lowndes,,common
MS,Mississippi,Quercus margarettae,28087,Lowndes,,common
MS,Mississippi,Quercus michauxii,28087,Lowndes,,common
MS,Mississippi,Quercus phellos,28087,Lowndes,,common
MS,Mississippi,Quercus shumardii,28087,Lowndes,,common
MS,Mississippi,Quercus stellata,28087,Lowndes,,common
MS,Mississippi,Quercus velutina,28087,Lowndes,,common
MS,Mississippi,Quercus michauxii,28089,Madison,,common
MS,Mississippi,Quercus phellos,28089,Madison,,common
MS,Mississippi,Quercus shumardii,28089,Madison,,common
MS,Mississippi,Quercus stellata,28089,Madison,,common
MS,Mississippi,Quercus velutina,28089,Madison,,common
MS,Mississippi,Quercus hemisphaerica,28091,Marion,,common
MS,Mississippi,Quercus margarettae,28091,Marion,,common
MS,Mississippi,Quercus michauxii,28091,Marion,,common
MS,Mississippi,Quercus phellos,28091,Marion,,common
MS,Mississippi,Quercus stellata,28091,Marion,,common
MS,Mississippi,Quercus velutina,28091,Marion,,common
MS,Mississippi,Quercus virginiana,28091,Marion,,common
MS,Mississippi,Quercus shumardii,28093,Marshall,,common
MS,Mississippi,Quercus stellata,28093,Marshall,,common
MS,Mississippi,Quercus velutina,28093,Marshall,,common
MS,Mississippi,Quercus hemisphaerica,28095,Monroe,,common
MS,Mississippi,Quercus margarettae,28095,Monroe,,common
MS,Mississippi,Quercus michauxii,28095,Monroe,,common
MS,Mississippi,Quercus phellos,28095,Monroe,,common
MS,Mississippi,Quercus shumardii,28095,Monroe,,common
MS,Mississippi,Quercus stellata,28095,Monroe,,common
MS,Mississippi,Quercus velutina,28095,Monroe,,common
MS,Mississippi,Quercus shumardii,28097,Montgomery,,common
MS,Mississippi,Quercus stellata,28097,Montgomery,,common
MS,Mississippi,Quercus hemisphaerica,28099,Neshoba,,common
MS,Mississippi,Quercus phellos,28099,Neshoba,,common
MS,Mississippi,Quercus hemisphaerica,28101,Newton,,common
MS,Mississippi,Quercus margarettae,28101,Newton,,common
MS,Mississippi,Quercus michauxii,28101,Newton,,common
MS,Mississippi,Quercus phellos,28101,Newton,,common
MS,Mississippi,Quercus stellata,28101,Newton,,common
MS,Mississippi,Quercus velutina,28101,Newton,,common
MS,Mississippi,Quercus michauxii,28103,Noxubee,,common
MS,Mississippi,Quercus phellos,28103,Noxubee,,common
MS,Mississippi,Quercus shumardii,28103,Noxubee,,common
MS,Mississippi,Quercus stellata,28103,Noxubee,,common
MS,Mississippi,Quercus hemisphaerica,28105,Oktibbeha,,common
MS,Mississippi,Quercus michauxii,28105,Oktibbeha,,common
MS,Mississippi,Quercus phellos,28105,Oktibbeha,,common
MS,Mississippi,Quercus shumardii,28105,Oktibbeha,,common
MS,Mississippi,Quercus stellata,28105,Oktibbeha,,common
MS,Mississippi,Quercus velutina,28105,Oktibbeha,,common
MS,Mississippi,Quercus virginiana,28105,Oktibbeha,,common
MS,Mississippi,Quercus michauxii,28107,Panola,,common
MS,Mississippi,Quercus phellos,28107,Panola,,common
MS,Mississippi,Quercus stellata,28107,Panola,,common
MS,Mississippi,Quercus velutina,28107,Panola,,common
MS,Mississippi,Quercus hemisphaerica,28109,Pearl River,,common
MS,Mississippi,Quercus margarettae,28109,Pearl River,,common
MS,Mississippi,Quercus michauxii,28109,Pearl River,,common
MS,Mississippi,Quercus phellos,28109,Pearl River,,common
MS,Mississippi,Quercus stellata,28109,Pearl River,,common
MS,Mississippi,Quercus virginiana,28109,Pearl River,,common
MS,Mississippi,Quercus hemisphaerica,28111,Perry,,common
MS,Mississippi,Quercus margarettae,28111,Perry,,common
MS,Mississippi,Quercus michauxii,28111,Perry,,common
MS,Mississippi,Quercus stellata,28111,Perry,,common
MS,Mississippi,Quercus velutina,28111,Perry,,common
MS,Mississippi,Quercus virginiana,28111,Perry,,common
MS,Mississippi,Quercus hemisphaerica,28113,Pike,,common
MS,Mississippi,Quercus michauxii,28113,Pike,,common
MS,Mississippi,Quercus stellata,28113,Pike,,common
MS,Mississippi,Quercus velutina,28113,Pike,,common
MS,Mississippi,Quercus virginiana,28113,Pike,,common
MS,Mississippi,Quercus michauxii,28115,Pontotoc,,common
MS,Mississippi,Quercus shumardii,28115,Pontotoc,,common
MS,Mississippi,Quercus velutina,28115,Pontotoc,,common
MS,Mississippi,Quercus phellos,28117,Prentiss,,common
MS,Mississippi,Quercus michauxii,28119,Quitman,,common
MS,Mississippi,Quercus phellos,28119,Quitman,,common
MS,Mississippi,Quercus shumardii,28119,Quitman,,common
MS,Mississippi,Quercus virginiana,28119,Quitman,,common
MS,Mississippi,Quercus michauxii,28121,Rankin,,common
MS,Mississippi,Quercus phellos,28121,Rankin,,common
MS,Mississippi,Quercus stellata,28121,Rankin,,common
MS,Mississippi,Quercus velutina,28121,Rankin,,common
MS,Mississippi,Quercus virginiana,28121,Rankin,,common
MS,Mississippi,Quercus michauxii,28123,Scott,,common
MS,Mississippi,Quercus phellos,28123,Scott,,common
MS,Mississippi,Quercus shumardii,28123,Scott,,common
MS,Mississippi,Quercus stellata,28123,Scott,,common
MS,Mississippi,Quercus velutina,28123,Scott,,common
MS,Mississippi,Quercus michauxii,28125,Sharkey,,common
MS,Mississippi,Quercus phellos,28125,Sharkey,,common
MS,Mississippi,Quercus hemisphaerica,28127,Simpson,,common
MS,Mississippi,Quercus michauxii,28127,Simpson,,common
MS,Mississippi,Quercus phellos,28127,Simpson,,common
MS,Mississippi,Quercus stellata,28127,Simpson,,common
MS,Mississippi,Quercus velutina,28127,Simpson,,common
MS,Mississippi,Quercus hemisphaerica,28129,Smith,,common
MS,Mississippi,Quercus margarettae,28129,Smith,,common
MS,Mississippi,Quercus michauxii,28129,Smith,,common
MS,Mississippi,Quercus phellos,28129,Smith,,common
MS,Mississippi,Quercus shumardii,28129,Smith,,common
MS,Mississippi,Quercus stellata,28129,Smith,,common
MS,Mississippi,Quercus velutina,28129,Smith,,common
MS,Mississippi,Quercus hemisphaerica,28131,Stone,,common
MS,Mississippi,Quercus margarettae,28131,Stone,,common
MS,Mississippi,Quercus stellata,28131,Stone,,common
MS,Mississippi,Quercus virginiana,28131,Stone,,common
MS,Mississippi,Quercus michauxii,28133,Sunflower,,common
MS,Mississippi,Quercus phellos,28133,Sunflower,,common
MS,Mississippi,Quercus velutina,28133,Sunflower,,common
MS,Mississippi,Quercus phellos,28135,Tallahatchie,,common
MS,Mississippi,Quercus shumardii,28135,Tallahatchie,,common
MS,Mississippi,Quercus stellata,28135,Tallahatchie,,common
MS,Mississippi,Quercus hemisphaerica,28137,Tate,,common
MS,Mississippi,Quercus phellos,28137,Tate,,common
MS,Mississippi,Quercus michauxii,28139,Tippah,,common
MS,Mississippi,Quercus phellos,28139,Tippah,,common
MS,Mississippi,Quercus shumardii,28139,Tippah,,common
MS,Mississippi,Quercus stellata,28139,Tippah,,common
MS,Mississippi,Quercus velutina,28139,Tippah,,common
MS,Mississippi,Quercus michauxii,28141,Tishomingo,,common
MS,Mississippi,Quercus phellos,28141,Tishomingo,,common
MS,Mississippi,Quercus shumardii,28141,Tishomingo,,common
MS,Mississippi,Quercus stellata,28141,Tishomingo,,common
MS,Mississippi,Quercus velutina,28141,Tishomingo,,common
MS,Mississippi,Quercus michauxii,28143,Tunica,,common
MS,Mississippi,Quercus michauxii,28145,Union,,common
MS,Mississippi,Quercus phellos,28145,Union,,common
MS,Mississippi,Quercus shumardii,28145,Union,,common
MS,Mississippi,Quercus velutina,28145,Union,,common
MS,Mississippi,Quercus hemisphaerica,28147,Walthall,,common
MS,Mississippi,Quercus michauxii,28147,Walthall,,common
MS,Mississippi,Quercus shumardii,28147,Walthall,,common
MS,Mississippi,Quercus stellata,28147,Walthall,,common
MS,Mississippi,Quercus virginiana,28147,Walthall,,common
MS,Mississippi,Quercus michauxii,28149,Warren,,common
MS,Mississippi,Quercus phellos,28149,Warren,,common
MS,Mississippi,Quercus shumardii,28149,Warren,,common
MS,Mississippi,Quercus stellata,28149,Warren,,common
MS,Mississippi,Quercus michauxii,28151,Washington,,common
MS,Mississippi,Quercus phellos,28151,Washington,,common
MS,Mississippi,Quercus shumardii,28151,Washington,,common
MS,Mississippi,Quercus velutina,28151,Washington,,common
MS,Mississippi,Quercus virginiana,28151,Washington,,common
MS,Mississippi,Quercus hemisphaerica,28153,Wayne,,common
MS,Mississippi,Quercus margarettae,28153,Wayne,,common
MS,Mississippi,Quercus phellos,28153,Wayne,,common
MS,Mississippi,Quercus shumardii,28153,Wayne,,common
MS,Mississippi,Quercus stellata,28153,Wayne,,common
MS,Mississippi,Quercus velutina,28153,Wayne,,common
MS,Mississippi,Quercus michauxii,28155,Webster,,common
MS,Mississippi,Quercus phellos,28155,Webster,,common
MS,Mississippi,Quercus stellata,28155,Webster,,common
MS,Mississippi,Quercus velutina,28155,Webster,,common
MS,Mississippi,Quercus hemisphaerica,28157,Wilkinson,,common
MS,Mississippi,Quercus michauxii,28157,Wilkinson,,common
MS,Mississippi,Quercus shumardii,28157,Wilkinson,,common
MS,Mississippi,Quercus stellata,28157,Wilkinson,,common
MS,Mississippi,Quercus velutina,28157,Wilkinson,,common
MS,Mississippi,Quercus virginiana,28157,Wilkinson,,common
MS,Mississippi,Quercus hemisphaerica,28159,Winston,,common
MS,Mississippi,Quercus margarettae,28159,Winston,,common
MS,Mississippi,Quercus michauxii,28159,Winston,,common
MS,Mississippi,Quercus phellos,28159,Winston,,common
MS,Mississippi,Quercus shumardii,28159,Winston,,common
MS,Mississippi,Quercus stellata,28159,Winston,,common
MS,Mississippi,Quercus velutina,28159,Winston,,common
MS,Mississippi,Quercus michauxii,28161,Yalobusha,,common
MS,Mississippi,Quercus phellos,28161,Yalobusha,,common
MS,Mississippi,Quercus stellata,28161,Yalobusha,,common
MS,Mississippi,Quercus velutina,28161,Yalobusha,,common
MS,Mississippi,Quercus michauxii,28163,Yazoo,,common
MS,Mississippi,Quercus phellos,28163,Yazoo,,common
MS,Mississippi,Quercus shumardii,28163,Yazoo,,common
MS,Mississippi,Quercus velutina,28163,Yazoo,,common
MO,Missouri,Quercus stellata,29001,Adair,,common
MO,Missouri,Quercus velutina,29001,Adair,,common
MO,Missouri,Quercus stellata,29003,Andrew,,common
MO,Missouri,Quercus velutina,29003,Andrew,,common
MO,Missouri,Quercus stellata,29005,Atchison,,common
MO,Missouri,Quercus velutina,29005,Atchison,,common
MO,Missouri,Quercus stellata,29007,Audrain,,common
MO,Missouri,Quercus velutina,29007,Audrain,,common
MO,Missouri,Quercus shumardii,29009,Barry,,common
MO,Missouri,Quercus stellata,29009,Barry,,common
MO,Missouri,Quercus velutina,29009,Barry,,common
MO,Missouri,Quercus shumardii,29011,Barton,,common
MO,Missouri,Quercus stellata,29011,Barton,,common
MO,Missouri,Quercus velutina,29011,Barton,,common
MO,Missouri,Quercus shumardii,29013,Bates,,common
MO,Missouri,Quercus stellata,29013,Bates,,common
MO,Missouri,Quercus velutina,29013,Bates,,common
MO,Missouri,Quercus shumardii,29015,Benton,,common
MO,Missouri,Quercus stellata,29015,Benton,,common
MO,Missouri,Quercus velutina,29015,Benton,,common
MO,Missouri,Quercus michauxii,29017,Bollinger,,common
MO,Missouri,Quercus phellos,29017,Bollinger,,common
MO,Missouri,Quercus shumardii,29017,Bollinger,,common
MO,Missouri,Quercus stellata,29017,Bollinger,,common
MO,Missouri,Quercus velutina,29017,Bollinger,,common
MO,Missouri,Quercus shumardii,29019,Boone,,common
MO,Missouri,Quercus stellata,29019,Boone,,common
MO,Missouri,Quercus velutina,29019,Boone,,common
MO,Missouri,Quercus velutina,29021,Buchanan,,common
MO,Missouri,Quercus michauxii,29023,Butler,,common
MO,Missouri,Quercus phellos,29023,Butler,,common
MO,Missouri,Quercus shumardii,29023,Butler,,common
MO,Missouri,Quercus stellata,29023,Butler,,common
MO,Missouri,Quercus velutina,29023,Butler,,common
MO,Missouri,Quercus stellata,29025,Caldwell,,common
MO,Missouri,Quercus shumardii,29027,Callaway,,common
MO,Missouri,Quercus stellata,29027,Callaway,,common
MO,Missouri,Quercus velutina,29027,Callaway,,common
MO,Missouri,Quercus shumardii,29029,Camden,,common
MO,Missouri,Quercus stellata,29029,Camden,,common
MO,Missouri,Quercus velutina,29029,Camden,,common
MO,Missouri,Quercus michauxii,29031,Cape Girardeau,,common
MO,Missouri,Quercus shumardii,29031,Cape Girardeau,,common
MO,Missouri,Quercus stellata,29031,Cape Girardeau,,common
MO,Missouri,Quercus velutina,29031,Cape Girardeau,,common
MO,Missouri,Quercus stellata,29033,Carroll,,common
MO,Missouri,Quercus velutina,29033,Carroll,,common
MO,Missouri,Quercus shumardii,29035,Carter,,common
MO,Missouri,Quercus stellata,29035,Carter,,common
MO,Missouri,Quercus velutina,29035,Carter,,common
MO,Missouri,Quercus stellata,29037,Cass,,common
MO,Missouri,Quercus velutina,29037,Cass,,common
MO,Missouri,Quercus shumardii,29039,Cedar,,common
MO,Missouri,Quercus stellata,29039,Cedar,,common
MO,Missouri,Quercus velutina,29039,Cedar,,common
MO,Missouri,Quercus stellata,29041,Chariton,,common
MO,Missouri,Quercus velutina,29041,Chariton,,common
MO,Missouri,Quercus shumardii,29043,Christian,,common
MO,Missouri,Quercus stellata,29043,Christian,,common
MO,Missouri,Quercus velutina,29043,Christian,,common
MO,Missouri,Quercus shumardii,29045,Clark,,common
MO,Missouri,Quercus stellata,29045,Clark,,common
MO,Missouri,Quercus velutina,29045,Clark,,common
MO,Missouri,Quercus shumardii,29047,Clay,,common
MO,Missouri,Quercus stellata,29047,Clay,,common
MO,Missouri,Quercus velutina,29047,Clay,,common
MO,Missouri,Quercus stellata,29049,Clinton,,common
MO,Missouri,Quercus velutina,29049,Clinton,,common
MO,Missouri,Quercus shumardii,29051,Cole,,common
MO,Missouri,Quercus stellata,29051,Cole,,common
MO,Missouri,Quercus velutina,29051,Cole,,common
MO,Missouri,Quercus shumardii,29053,Cooper,,common
MO,Missouri,Quercus stellata,29053,Cooper,,common
MO,Missouri,Quercus velutina,29053,Cooper,,common
MO,Missouri,Quercus shumardii,29055,Crawford,,common
MO,Missouri,Quercus stellata,29055,Crawford,,common
MO,Missouri,Quercus velutina,29055,Crawford,,common
MO,Missouri,Quercus shumardii,29057,Dade,,common
MO,Missouri,Quercus stellata,29057,Dade,,common
MO,Missouri,Quercus velutina,29057,Dade,,common
MO,Missouri,Quercus shumardii,29059,Dallas,,common
MO,Missouri,Quercus stellata,29059,Dallas,,common
MO,Missouri,Quercus velutina,29059,Dallas,,common
MO,Missouri,Quercus stellata,29061,Daviess,,common
MO,Missouri,Quercus stellata,29063,DeKalb,,common
MO,Missouri,Quercus velutina,29063,DeKalb,,common
MO,Missouri,Quercus shumardii,29065,Dent,,common
MO,Missouri,Quercus stellata,29065,Dent,,common
MO,Missouri,Quercus velutina,29065,Dent,,common
MO,Missouri,Quercus shumardii,29067,Douglas,,common
MO,Missouri,Quercus stellata,29067,Douglas,,common
MO,Missouri,Quercus velutina,29067,Douglas,,common
MO,Missouri,Quercus michauxii,29069,Dunklin,,common
MO,Missouri,Quercus phellos,29069,Dunklin,,common
MO,Missouri,Quercus shumardii,29069,Dunklin,,common
MO,Missouri,Quercus stellata,29069,Dunklin,,common
MO,Missouri,Quercus velutina,29069,Dunklin,,common
MO,Missouri,Quercus shumardii,29071,Franklin,,common
MO,Missouri,Quercus stellata,29071,Franklin,,common
MO,Missouri,Quercus velutina,29071,Franklin,,common
MO,Missouri,Quercus shumardii,29073,Gasconade,,common
MO,Missouri,Quercus stellata,29073,Gasconade,,common
MO,Missouri,Quercus velutina,29073,Gasconade,,common
MO,Missouri,Quercus stellata,29075,Gentry,,common
MO,Missouri,Quercus velutina,29075,Gentry,,common
MO,Missouri,Quercus shumardii,29077,Greene,,common
MO,Missouri,Quercus stellata,29077,Greene,,common
MO,Missouri,Quercus velutina,29077,Greene,,common
MO,Missouri,Quercus stellata,29079,Grundy,,common
MO,Missouri,Quercus velutina,29079,Grundy,,common
MO,Missouri,Quercus stellata,29081,Harrison,,common
MO,Missouri,Quercus velutina,29081,Harrison,,common
MO,Missouri,Quercus shumardii,29083,Henry,,common
MO,Missouri,Quercus stellata,29083,Henry,,common
MO,Missouri,Quercus velutina,29083,Henry,,common
MO,Missouri,Quercus shumardii,29085,Hickory,,common
MO,Missouri,Quercus stellata,29085,Hickory,,common
MO,Missouri,Quercus velutina,29085,Hickory,,common
MO,Missouri,Quercus velutina,29087,Holt,,common
MO,Missouri,Quercus shumardii,29089,Howard,,common
MO,Missouri,Quercus stellata,29089,Howard,,common
MO,Missouri,Quercus velutina,29089,Howard,,common
MO,Missouri,Quercus shumardii,29091,Howell,,common
MO,Missouri,Quercus stellata,29091,Howell,,common
MO,Missouri,Quercus velutina,29091,Howell,,common
MO,Missouri,Quercus michauxii,29093,Iron,,common
MO,Missouri,Quercus shumardii,29093,Iron,,common
MO,Missouri,Quercus stellata,29093,Iron,,common
MO,Missouri,Quercus velutina,29093,Iron,,common
MO,Missouri,Quercus shumardii,29095,Jackson,,common
MO,Missouri,Quercus stellata,29095,Jackson,,common
MO,Missouri,Quercus velutina,29095,Jackson,,common
MO,Missouri,Quercus shumardii,29097,Jasper,,common
MO,Missouri,Quercus stellata,29097,Jasper,,common
MO,Missouri,Quercus velutina,29097,Jasper,,common
MO,Missouri,Quercus shumardii,29099,Jefferson,,common
MO,Missouri,Quercus stellata,29099,Jefferson,,common
MO,Missouri,Quercus velutina,29099,Jefferson,,common
MO,Missouri,Quercus shumardii,29101,Johnson,,common
MO,Missouri,Quercus stellata,29101,Johnson,,common
MO,Missouri,Quercus velutina,29101,Johnson,,common
MO,Missouri,Quercus stellata,29103,Knox,,common
MO,Missouri,Quercus velutina,29103,Knox,,common
MO,Missouri,Quercus shumardii,29105,Laclede,,common
MO,Missouri,Quercus stellata,29105,Laclede,,common
MO,Missouri,Quercus velutina,29105,Laclede,,common
MO,Missouri,Quercus shumardii,29107,Lafayette,,common
MO,Missouri,Quercus stellata,29107,Lafayette,,common
MO,Missouri,Quercus velutina,29107,Lafayette,,common
MO,Missouri,Quercus shumardii,29109,Lawrence,,common
MO,Missouri,Quercus stellata,29109,Lawrence,,common
MO,Missouri,Quercus velutina,29109,Lawrence,,common
MO,Missouri,Quercus stellata,29111,Lewis,,common
MO,Missouri,Quercus velutina,29111,Lewis,,common
MO,Missouri,Quercus shumardii,29113,Lincoln,,common
MO,Missouri,Quercus stellata,29113,Lincoln,,common
MO,Missouri,Quercus velutina,29113,Lincoln,,common
MO,Missouri,Quercus stellata,29115,Linn,,common
MO,Missouri,Quercus velutina,29115,Linn,,common
MO,Missouri,Quercus stellata,29117,Livingston,,common
MO,Missouri,Quercus velutina,29117,Livingston,,common
MO,Missouri,Quercus shumardii,29119,McDonald,,common
MO,Missouri,Quercus stellata,29119,McDonald,,common
MO,Missouri,Quercus velutina,29119,McDonald,,common
MO,Missouri,Quercus stellata,29121,Macon,,common
MO,Missouri,Quercus velutina,29121,Macon,,common
MO,Missouri,Quercus michauxii,29123,Madison,,common
MO,Missouri,Quercus phellos,29123,Madison,,common
MO,Missouri,Quercus shumardii,29123,Madison,,common
MO,Missouri,Quercus stellata,29123,Madison,,common
MO,Missouri,Quercus velutina,29123,Madison,,common
MO,Missouri,Quercus shumardii,29125,Maries,,common
MO,Missouri,Quercus stellata,29125,Maries,,common
MO,Missouri,Quercus velutina,29125,Maries,,common
MO,Missouri,Quercus stellata,29127,Marion,,common
MO,Missouri,Quercus velutina,29127,Marion,,common
MO,Missouri,Quercus stellata,29129,Mercer,,common
MO,Missouri,Quercus velutina,29129,Mercer,,common
MO,Missouri,Quercus shumardii,29131,Miller,,common
MO,Missouri,Quercus stellata,29131,Miller,,common
MO,Missouri,Quercus velutina,29131,Miller,,common
MO,Missouri,Quercus michauxii,29133,Mississippi,,common
MO,Missouri,Quercus phellos,29133,Mississippi,,common
MO,Missouri,Quercus shumardii,29133,Mississippi,,common
MO,Missouri,Quercus stellata,29133,Mississippi,,common
MO,Missouri,Quercus velutina,29133,Mississippi,,common
MO,Missouri,Quercus shumardii,29135,Moniteau,,common
MO,Missouri,Quercus stellata,29135,Moniteau,,common
MO,Missouri,Quercus velutina,29135,Moniteau,,common
MO,Missouri,Quercus shumardii,29137,Monroe,,common
MO,Missouri,Quercus stellata,29137,Monroe,,common
MO,Missouri,Quercus velutina,29137,Monroe,,common
MO,Missouri,Quercus shumardii,29139,Montgomery,,common
MO,Missouri,Quercus stellata,29139,Montgomery,,common
MO,Missouri,Quercus velutina,29139,Montgomery,,common
MO,Missouri,Quercus shumardii,29141,Morgan,,common
MO,Missouri,Quercus stellata,29141,Morgan,,common
MO,Missouri,Quercus velutina,29141,Morgan,,common
MO,Missouri,Quercus michauxii,29143,New Madrid,,common
MO,Missouri,Quercus phellos,29143,New Madrid,,common
MO,Missouri,Quercus stellata,29143,New Madrid,,common
MO,Missouri,Quercus velutina,29143,New Madrid,,common
MO,Missouri,Quercus shumardii,29145,Newton,,common
MO,Missouri,Quercus stellata,29145,Newton,,common
MO,Missouri,Quercus velutina,29145,Newton,,common
MO,Missouri,Quercus velutina,29147,Nodaway,,common
MO,Missouri,Quercus shumardii,29149,Oregon,,common
MO,Missouri,Quercus stellata,29149,Oregon,,common
MO,Missouri,Quercus velutina,29149,Oregon,,common
MO,Missouri,Quercus shumardii,29151,Osage,,common
MO,Missouri,Quercus stellata,29151,Osage,,common
MO,Missouri,Quercus velutina,29151,Osage,,common
MO,Missouri,Quercus shumardii,29153,Ozark,,common
MO,Missouri,Quercus stellata,29153,Ozark,,common
MO,Missouri,Quercus velutina,29153,Ozark,,common
MO,Missouri,Quercus phellos,29155,Pemiscot,,common
MO,Missouri,Quercus shumardii,29155,Pemiscot,,common
MO,Missouri,Quercus stellata,29155,Pemiscot,,common
MO,Missouri,Quercus stellata,29157,Perry,,common
MO,Missouri,Quercus velutina,29157,Perry,,common
MO,Missouri,Quercus shumardii,29159,Pettis,,common
MO,Missouri,Quercus stellata,29159,Pettis,,common
MO,Missouri,Quercus velutina,29159,Pettis,,common
MO,Missouri,Quercus shumardii,29161,Phelps,,common
MO,Missouri,Quercus stellata,29161,Phelps,,common
MO,Missouri,Quercus velutina,29161,Phelps,,common
MO,Missouri,Quercus shumardii,29163,Pike,,common
MO,Missouri,Quercus stellata,29163,Pike,,common
MO,Missouri,Quercus velutina,29163,Pike,,common
MO,Missouri,Quercus velutina,29165,Platte,,common
MO,Missouri,Quercus shumardii,29167,Polk,,common
MO,Missouri,Quercus stellata,29167,Polk,,common
MO,Missouri,Quercus velutina,29167,Polk,,common
MO,Missouri,Quercus shumardii,29169,Pulaski,,common
MO,Missouri,Quercus stellata,29169,Pulaski,,common
MO,Missouri,Quercus velutina,29169,Pulaski,,common
MO,Missouri,Quercus stellata,29171,Putnam,,common
MO,Missouri,Quercus velutina,29171,Putnam,,common
MO,Missouri,Quercus shumardii,29173,Ralls,,common
MO,Missouri,Quercus stellata,29173,Ralls,,common
MO,Missouri,Quercus velutina,29173,Ralls,,common
MO,Missouri,Quercus shumardii,29175,Randolph,,common
MO,Missouri,Quercus stellata,29175,Randolph,,common
MO,Missouri,Quercus velutina,29175,Randolph,,common
MO,Missouri,Quercus stellata,29177,Ray,,common
MO,Missouri,Quercus velutina,29177,Ray,,common
MO,Missouri,Quercus shumardii,29179,Reynolds,,common
MO,Missouri,Quercus stellata,29179,Reynolds,,common
MO,Missouri,Quercus velutina,29179,Reynolds,,common
MO,Missouri,Quercus michauxii,29181,Ripley,,common
MO,Missouri,Quercus phellos,29181,Ripley,,common
MO,Missouri,Quercus shumardii,29181,Ripley,,common
MO,Missouri,Quercus stellata,29181,Ripley,,common
MO,Missouri,Quercus velutina,29181,Ripley,,common
MO,Missouri,Quercus shumardii,29183,St. Charles,,common
MO,Missouri,Quercus stellata,29183,St. Charles,,common
MO,Missouri,Quercus velutina,29183,St. Charles,,common
MO,Missouri,Quercus shumardii,29185,St. Clair,,common
MO,Missouri,Quercus stellata,29185,St. Clair,,common
MO,Missouri,Quercus velutina,29185,St. Clair,,common
MO,Missouri,Quercus shumardii,29186,Ste. Genevieve,,common
MO,Missouri,Quercus stellata,29186,Ste. Genevieve,,common
MO,Missouri,Quercus velutina,29186,Ste. Genevieve,,common
MO,Missouri,Quercus shumardii,29187,St. Francois,,common
MO,Missouri,Quercus stellata,29187,St. Francois,,common
MO,Missouri,Quercus velutina,29187,St. Francois,,common
MO,Missouri,Quercus phellos,29189,St. Louis,,common
MO,Missouri,Quercus shumardii,29189,St. Louis,,common
MO,Missouri,Quercus stellata,29189,St. Louis,,common
MO,Missouri,Quercus velutina,29189,St. Louis,,common
MO,Missouri,Quercus shumardii,29195,Saline,,common
MO,Missouri,Quercus stellata,29195,Saline,,common
MO,Missouri,Quercus velutina,29195,Saline,,common
MO,Missouri,Quercus stellata,29197,Schuyler,,common
MO,Missouri,Quercus velutina,29197,Schuyler,,common
MO,Missouri,Quercus stellata,29199,Scotland,,common
MO,Missouri,Quercus velutina,29199,Scotland,,common
MO,Missouri,Quercus michauxii,29201,Scott,,common
MO,Missouri,Quercus phellos,29201,Scott,,common
MO,Missouri,Quercus shumardii,29201,Scott,,common
MO,Missouri,Quercus stellata,29201,Scott,,common
MO,Missouri,Quercus velutina,29201,Scott,,common
MO,Missouri,Quercus shumardii,29203,Shannon,,common
MO,Missouri,Quercus stellata,29203,Shannon,,common
MO,Missouri,Quercus velutina,29203,Shannon,,common
MO,Missouri,Quercus stellata,29205,Shelby,,common
MO,Missouri,Quercus velutina,29205,Shelby,,common
MO,Missouri,Quercus michauxii,29207,Stoddard,,common
